timestamp,pitch_hz,confidence,voiced
3.1280,246.90,0.8518,true
3.1440,246.91,0.8032,true
3.1600,246.95,0.7599,false
3.1760,247.02,0.6724,false
3.1920,247.06,0.5096,false
3.2080,490.67,0.2473,false
3.2240,64.85,0.3301,false
3.2400,64.85,0.4442,false
3.2560,64.85,0.3678,false
3.2720,64.85,0.3349,false
3.2880,131.42,0.3449,false
3.3040,64.85,0.3262,false
3.3200,131.42,0.3311,false
3.3360,196.23,0.3271,false
3.3520,196.29,0.3301,false
3.3680,131.41,0.3602,false
3.3840,131.41,0.4494,false
3.4000,131.41,0.4896,false
3.4160,131.41,0.5381,false
3.4320,131.41,0.4938,false
3.4480,131.40,0.4074,false
3.4640,64.85,0.3854,false
3.4800,64.85,0.5578,false
3.4960,64.85,0.6255,false
3.5120,64.85,0.6128,false
3.5280,64.85,0.4881,false
3.5440,329.01,0.3940,false
3.5600,328.86,0.5331,false
3.5760,328.75,0.6849,false
3.5920,328.70,0.8222,false
3.6080,328.67,0.8649,false
3.6240,328.65,0.8966,false
3.6400,328.62,0.9378,false
3.6560,328.61,0.9639,false
3.6720,328.61,0.9514,false
3.6880,328.61,0.9118,false
3.7040,328.61,0.8674,false
3.7200,328.61,0.7867,false
3.7360,328.61,0.7591,false
3.7520,328.64,0.5956,false
3.7680,130.76,0.4892,false
3.7840,131.21,0.7828,false
3.8000,131.38,0.8708,true
3.8160,131.40,0.8830,true
3.8320,131.39,0.8632,true
3.8480,131.38,0.8031,true
3.8640,131.40,0.8413,true
3.8800,131.42,0.9161,true
3.8960,131.42,0.9482,true
3.9120,131.42,0.9643,true
3.9280,131.42,0.9660,true
3.9440,131.42,0.9561,true
3.9600,131.41,0.9520,true
3.9760,131.41,0.9628,true
3.9920,131.41,0.9643,true
4.0080,131.40,0.9615,true
4.0240,131.38,0.9513,true
4.0400,131.36,0.9224,true
4.0560,131.26,0.9117,true
4.0720,131.13,0.8552,true
4.0880,131.11,0.8025,true
4.1040,130.98,0.7412,false
4.1200,130.90,0.7515,false
4.1360,131.08,0.7868,false
4.1520,131.27,0.8175,true
4.1680,131.31,0.8354,true
4.1840,131.33,0.8343,true
4.2000,131.36,0.8396,true
4.2160,131.36,0.8518,true
4.2320,131.35,0.8718,true
4.2480,131.33,0.8882,true
4.2640,131.34,0.8893,true
4.2800,131.35,0.9000,true
4.2960,131.28,0.8492,true
4.3120,131.12,0.7685,false
4.3280,130.86,0.7696,false
4.3440,130.03,0.7013,false
4.3600,128.82,0.6129,false
4.3760,129.11,0.4640,false
4.3920,293.44,0.2088,false
4.4080,293.29,0.3186,false
4.4240,293.22,0.3172,false
4.4400,293.17,0.3046,false
4.4560,293.10,0.3451,false
4.4720,293.04,0.4130,false
4.4880,293.02,0.4117,false
4.5040,293.00,0.3767,false
4.5200,293.03,0.4279,false
4.5360,293.09,0.5292,false
4.5520,293.12,0.5250,false
4.5680,293.14,0.4744,false
4.5840,292.89,0.4166,false
4.6000,292.44,0.3032,false
4.6160,292.56,0.2625,false
4.6320,292.50,0.2062,false
4.6480,123.91,0.2741,false
4.6640,72.63,0.3166,false
4.6800,72.92,0.4038,false
4.6960,72.83,0.5136,false
4.7120,72.75,0.5563,false
4.7280,72.69,0.4237,false
4.7440,72.65,0.2965,false
4.7600,72.74,0.3372,false
4.7760,72.85,0.3493,false
4.7920,72.96,0.3350,false
4.8080,72.89,0.4141,false
4.8240,72.81,0.5087,false
4.8400,72.73,0.5183,false
4.8560,72.66,0.4720,false
4.8720,72.53,0.4385,false
4.8880,72.43,0.4229,false
4.9040,72.09,0.3887,false
4.9200,292.88,0.4263,false
4.9360,292.93,0.5074,false
4.9520,293.01,0.5445,false
4.9680,293.12,0.3947,false
4.9840,70.47,0.4793,false
5.0000,293.61,0.4146,false
5.0160,293.69,0.6427,false
5.0320,295.02,0.7165,false
5.0480,300.43,0.6730,false
5.0640,306.32,0.6214,false
5.0800,305.26,0.6053,false
5.0960,304.23,0.4723,false
5.1120,72.14,0.4415,false
5.1280,72.30,0.3146,false
5.1440,302.75,0.5172,false
5.1600,301.00,0.4748,false
5.1760,72.28,0.3557,false
5.1920,299.74,0.5861,false
5.2080,298.00,0.5261,false
5.2240,295.00,0.4684,false
5.2400,294.15,0.5590,false
5.2560,294.38,0.4752,false
5.2720,294.37,0.3674,false
5.2880,71.89,0.3877,false
5.3040,72.27,0.4469,false
5.3200,72.25,0.4467,false
5.3360,72.36,0.3849,false
5.3520,72.48,0.3386,false
5.3680,72.37,0.3060,false
5.3840,72.25,0.2765,false
5.4000,615.28,0.2810,false
5.4160,614.59,0.2522,false
5.4320,71.78,0.2505,false
5.4480,71.90,0.3179,false
5.4640,71.88,0.4398,false
5.4800,71.40,0.4653,false
5.4960,108.64,0.4667,false
5.5120,109.26,0.7529,false
5.5280,109.93,0.9031,true
5.5440,110.39,0.9674,true
5.5600,110.61,0.9858,true
5.5760,110.64,0.9920,true
5.5920,110.65,0.9924,true
5.6080,110.66,0.9963,true
5.6240,110.65,0.9980,true
5.6400,110.60,0.9984,true
5.6560,110.55,0.9985,true
5.6720,110.58,0.9985,true
5.6880,110.63,0.9988,true
5.7040,110.64,0.9990,true
5.7200,110.64,0.9989,true
5.7360,110.65,0.9989,true
5.7520,110.65,0.9991,true
5.7680,110.65,0.9990,true
5.7840,110.64,0.9983,true
5.8000,110.64,0.9960,true
5.8160,110.64,0.9923,true
5.8320,110.63,0.9889,true
5.8480,110.63,0.9858,true
5.8640,110.62,0.9835,true
5.8800,110.63,0.9858,true
5.8960,110.63,0.9855,true
5.9120,110.65,0.9858,true
5.9280,110.66,0.9849,true
5.9440,110.67,0.9824,true
5.9600,110.65,0.9839,true
5.9760,110.62,0.9847,true
5.9920,110.58,0.9842,true
6.0080,110.54,0.9863,true
6.0240,110.45,0.9825,true
6.0400,110.42,0.9795,true
6.0560,110.55,0.9834,true
6.0720,110.59,0.9824,true
6.0880,110.62,0.9778,true
6.1040,110.34,0.9703,true
6.1200,109.78,0.9498,true
6.1360,109.89,0.9347,true
6.1520,110.32,0.9411,true
6.1680,110.37,0.9307,true
6.1840,110.31,0.9247,true
6.2000,110.21,0.9246,true
6.2160,110.58,0.9106,true
6.2320,111.53,0.9362,true
6.2480,111.73,0.9486,true
6.2640,111.80,0.9421,true
6.2800,111.69,0.9285,true
6.2960,111.47,0.9098,true
6.3120,111.29,0.9025,true
6.3280,111.18,0.9121,true
6.3440,111.03,0.9110,true
6.3600,111.50,0.8417,true
6.3760,111.62,0.7773,false
6.3920,111.68,0.7251,false
6.4080,113.35,0.6435,false
6.4240,114.95,0.5935,false
6.4400,115.65,0.5022,false
6.4560,113.15,0.4599,false
6.4720,110.93,0.4867,false
6.4880,110.25,0.5361,false
6.5040,109.80,0.5020,false
6.5200,108.93,0.5054,false
6.5360,108.64,0.5044,false
6.5520,108.97,0.4969,false
6.5680,109.41,0.5523,false
6.5840,109.19,0.5046,false
6.6000,108.23,0.4485,false
6.6160,107.19,0.4409,false
6.6320,63.52,0.2825,false
6.6480,63.57,0.3939,false
6.6640,63.94,0.4330,false
6.6800,100.05,0.4391,false
6.6960,64.45,0.4148,false
6.7120,64.60,0.4730,false
6.7280,64.58,0.4501,false
6.7440,64.42,0.3463,false
6.7600,64.32,0.3086,false
6.7760,99.36,0.4114,false
6.7920,99.20,0.4441,false
6.8080,99.15,0.4415,false
6.8240,99.19,0.4406,false
6.8400,99.16,0.4684,false
6.8560,99.10,0.4976,false
6.8720,99.21,0.4374,false
6.8880,99.78,0.4127,false
6.9040,61.57,0.3639,false
6.9200,102.43,0.4252,false
6.9360,103.24,0.6085,false
6.9520,103.80,0.6759,false
6.9680,104.00,0.5526,false
6.9840,104.20,0.4188,false
7.0000,104.53,0.3631,false
7.0160,326.49,0.3362,false
7.0320,327.88,0.5461,false
7.0480,328.32,0.6669,false
7.0640,328.51,0.7002,false
7.0800,328.67,0.7184,false
7.0960,328.60,0.6889,false
7.1120,329.07,0.7111,false
7.1280,329.28,0.7622,false
7.1440,328.80,0.7458,false
7.1600,328.39,0.6183,false
7.1760,327.24,0.3177,false
7.1920,165.53,0.2949,false
7.2080,128.40,0.6313,false
7.2240,131.00,0.8374,true
7.2400,131.22,0.9070,true
7.2560,131.22,0.9089,true
7.2720,131.29,0.9193,true
7.2880,131.35,0.9552,true
7.3040,131.38,0.9651,true
7.3200,131.40,0.9735,true
7.3360,131.41,0.9795,true
7.3520,131.42,0.9877,true
7.3680,131.41,0.9912,true
7.3840,131.41,0.9907,true
7.4000,131.41,0.9902,true
7.4160,131.40,0.9850,true
7.4320,131.40,0.9745,true
7.4480,131.39,0.9596,true
7.4640,131.38,0.9104,true
7.4800,131.36,0.8418,true
7.4960,131.34,0.7596,false
7.5120,131.33,0.7323,false
7.5280,131.34,0.8230,true
7.5440,131.26,0.9011,true
7.5600,131.15,0.9230,true
7.5760,131.15,0.9331,true
7.5920,131.14,0.9141,true
7.6080,131.16,0.8742,true
7.6240,131.19,0.7729,false
7.6400,131.21,0.7066,false
7.6560,131.20,0.6561,false
7.6720,131.19,0.6170,false
7.6880,131.16,0.6676,false
7.7040,131.11,0.6970,false
7.7200,131.09,0.6818,false
7.7360,131.13,0.6544,false
7.7520,131.06,0.5919,false
7.7680,65.16,0.4941,false
7.7840,65.15,0.6206,false
7.8000,65.08,0.7105,false
7.8160,65.02,0.8191,true
7.8320,65.08,0.8482,true
7.8480,65.05,0.8546,true
7.8640,64.93,0.8669,true
7.8800,64.91,0.8336,true
7.8960,64.90,0.8349,true
7.9120,64.89,0.8280,true
7.9280,64.87,0.8041,true
7.9440,64.88,0.7487,false
7.9600,64.90,0.6675,false
7.9760,64.97,0.4990,false
7.9920,65.05,0.3638,false
8.0080,65.11,0.3199,false
8.0240,65.00,0.3685,false
8.0400,64.92,0.4945,false
8.0560,64.87,0.6745,false
8.0720,64.85,0.7482,false
8.0880,64.84,0.7453,false
8.1040,64.84,0.6839,false
8.1200,64.85,0.6395,false
8.1360,64.85,0.5365,false
8.1520,64.84,0.4595,false
8.1680,64.83,0.3820,false
8.1840,64.84,0.2871,false
8.2000,130.52,0.3228,false
8.2160,131.10,0.5341,false
8.2320,131.33,0.6480,false
8.2480,131.44,0.8002,true
8.2640,131.38,0.8370,true
8.2800,131.38,0.7973,false
8.2960,131.56,0.7626,false
8.3120,131.56,0.7495,false
8.3280,131.29,0.7733,false
8.3440,131.24,0.7687,false
8.3600,131.30,0.7820,false
8.3760,131.38,0.8380,true
8.3920,131.38,0.8187,true
8.4080,131.35,0.7774,false
8.4240,131.36,0.7484,false
8.4400,131.36,0.7646,false
8.4560,131.33,0.6130,false
8.4720,64.85,0.4441,false
8.4880,64.84,0.4102,false
8.5040,131.34,0.4501,false
8.5200,131.28,0.4633,false
8.5360,131.24,0.4486,false
8.5520,131.34,0.5639,false
8.5680,131.36,0.5614,false
8.5840,131.35,0.5502,false
8.6000,131.30,0.4870,false
8.6160,196.22,0.4458,false
8.6320,196.21,0.4748,false
8.6480,196.06,0.3573,false
8.6640,195.35,0.2339,false
8.6800,64.91,0.3167,false
8.6960,64.84,0.3479,false
8.7120,64.88,0.2733,false
8.7280,64.89,0.2127,false
8.7440,187.51,0.2840,false
8.7600,190.10,0.2760,false
8.7760,261.11,0.2122,false
8.7920,51.66,0.1795,false
8.8080,185.60,0.2468,false
8.8240,189.98,0.3823,false
8.8400,194.75,0.5134,false
8.8560,195.73,0.5032,false
8.8720,195.59,0.3877,false
8.8880,195.33,0.3274,false
8.9040,195.23,0.3483,false
8.9200,195.42,0.3834,false
8.9360,195.24,0.3432,false
8.9520,195.74,0.4090,false
8.9680,195.98,0.3900,false
8.9840,96.81,0.2769,false
9.0000,95.39,0.2808,false
9.0160,134.01,0.2563,false
9.0320,133.58,0.2710,false
9.0480,133.75,0.2664,false
9.0640,132.94,0.2497,false
9.0800,132.21,0.2799,false
9.0960,653.37,0.3061,false
9.1120,653.36,0.4337,false
9.1280,653.38,0.4717,false
9.1440,653.39,0.3350,false
9.1600,653.31,0.2557,false
9.1760,64.90,0.2803,false
9.1920,190.51,0.4632,false
9.2080,193.57,0.4354,false
9.2240,194.50,0.4672,false
9.2400,194.64,0.5951,false
9.2560,194.94,0.7129,false
9.2720,195.63,0.8006,true
9.2880,195.52,0.7298,false
9.3040,195.15,0.5586,false
9.3200,64.84,0.4523,false
9.3360,64.84,0.4311,false
9.3520,64.84,0.4225,false
9.3680,64.84,0.5217,false
9.3840,64.84,0.5232,false
9.4000,328.62,0.3620,false
9.4160,328.64,0.3906,false
9.4320,328.68,0.3603,false
9.4480,328.73,0.3977,false
9.4640,64.85,0.4345,false
9.4800,64.85,0.4683,false
9.4960,194.19,0.4563,false
9.5120,64.85,0.4308,false
9.5280,64.85,0.5583,false
9.5440,64.85,0.6439,false
9.5600,64.85,0.6933,false
9.5760,64.85,0.6239,false
9.5920,64.84,0.5322,false
9.6080,64.84,0.5743,false
9.6240,64.84,0.6594,false
9.6400,64.84,0.7348,false
9.6560,64.84,0.7369,false
9.6720,64.84,0.7214,false
9.6880,64.84,0.7183,false
9.7040,64.84,0.7269,false
9.7200,64.85,0.7206,false
9.7360,64.84,0.5991,false
9.7520,64.80,0.3249,false
9.7680,64.77,0.2703,false
9.7840,64.78,0.3037,false
9.8000,64.80,0.3921,false
9.8160,64.81,0.4622,false
9.8320,64.83,0.5733,false
9.8480,64.83,0.6206,false
9.8640,64.83,0.6714,false
9.8800,64.84,0.6788,false
9.8960,64.84,0.7210,false
9.9120,64.84,0.7344,false
9.9280,64.84,0.7360,false
9.9440,64.85,0.8351,true
9.9600,64.85,0.8838,true
9.9760,64.85,0.9050,true
9.9920,64.85,0.8298,true
10.0080,64.84,0.6956,false
10.0240,64.84,0.6192,false
10.0400,64.83,0.6792,false
10.0560,64.81,0.6330,false
10.0720,64.77,0.5464,false
10.0880,889.14,0.4142,false
10.1040,888.17,0.5950,false
10.1200,888.16,0.6658,false
10.1360,889.45,0.5816,false
10.1520,889.87,0.5320,false
10.1680,889.53,0.5701,false
10.1840,888.89,0.7002,false
10.2000,888.15,0.7581,false
10.2160,887.28,0.6727,false
10.2320,887.02,0.6131,false
10.2480,886.84,0.6535,false
10.2640,886.76,0.7633,false
10.2800,886.75,0.8277,false
10.2960,886.74,0.7074,false
10.3120,886.74,0.6573,false
10.3280,886.80,0.7600,false
10.3440,886.84,0.6915,false
10.3600,886.85,0.5419,false
10.3760,64.83,0.5970,false
10.3920,64.84,0.6552,false
10.4080,64.82,0.6387,false
10.4240,64.81,0.6030,false
10.4400,64.81,0.6235,false
10.4560,64.79,0.5019,false
10.4720,886.84,0.3011,false
10.4880,328.39,0.3781,false
10.5040,328.57,0.4997,false
10.5200,328.40,0.4610,false
10.5360,328.52,0.4915,false
10.5520,328.52,0.4379,false
10.5680,886.80,0.3861,false
10.5840,886.73,0.4264,false
10.6000,64.89,0.5701,false
10.6160,64.88,0.7387,false
10.6320,64.84,0.7658,false
10.6480,64.84,0.8038,true
10.6640,64.85,0.7891,false
10.6800,64.86,0.6708,false
10.6960,64.85,0.6745,false
10.7120,64.85,0.7826,false
10.7280,64.85,0.7823,false
10.7440,64.85,0.6207,false
10.7600,64.85,0.5367,false
10.7760,64.85,0.5997,false
10.7920,64.85,0.5418,false
10.8080,64.85,0.4954,false
10.8240,64.87,0.4890,false
10.8400,131.09,0.5637,false
10.8560,131.15,0.6265,false
10.8720,130.97,0.7225,false
10.8880,130.43,0.7413,false
10.9040,886.57,0.3267,false
10.9200,886.56,0.5987,false
10.9360,886.45,0.6857,false
10.9520,886.29,0.6051,false
10.9680,886.40,0.6199,false
10.9840,886.48,0.5857,false
11.0000,886.46,0.5467,false
11.0160,886.41,0.5757,false
11.0320,886.30,0.4426,false
11.0480,185.09,0.4354,false
11.0640,185.07,0.4108,false
11.0800,185.08,0.4487,false
11.0960,185.01,0.4235,false
11.1120,184.92,0.3837,false
11.1280,184.90,0.4377,false
11.1440,184.89,0.4717,false
11.1600,184.96,0.5241,false
11.1760,184.99,0.5355,false
11.1920,886.41,0.4358,false
11.2080,886.47,0.6394,false
11.2240,886.38,0.6399,false
11.2400,886.47,0.5066,false
11.2560,886.59,0.5249,false
11.2720,72.60,0.5673,false
11.2880,72.61,0.6665,false
11.3040,72.64,0.6747,false
11.3200,72.67,0.6902,false
11.3360,72.67,0.6745,false
11.3520,72.66,0.6207,false
11.3680,72.62,0.5135,false
11.3840,72.61,0.4846,false
11.4000,72.64,0.5845,false
11.4160,72.65,0.5680,false
11.4320,72.64,0.5276,false
11.4480,72.63,0.5582,false
11.4640,72.54,0.4799,false
11.4800,72.41,0.4203,false
11.4960,72.26,0.3610,false
11.5120,72.27,0.3580,false
11.5280,72.45,0.4874,false
11.5440,72.48,0.4995,false
11.5600,72.47,0.4503,false
11.5760,72.44,0.3812,false
11.5920,72.52,0.5026,false
11.6080,72.59,0.5588,false
11.6240,72.58,0.5399,false
11.6400,72.58,0.5221,false
11.6560,72.61,0.5701,false
11.6720,72.62,0.5759,false
11.6880,72.59,0.5433,false
11.7040,72.56,0.5779,false
11.7200,72.51,0.6422,false
11.7360,72.53,0.7358,false
11.7520,72.53,0.7632,false
11.7680,72.56,0.8032,true
11.7840,72.63,0.8452,true
11.8000,72.67,0.8844,true
11.8160,72.68,0.8945,true
11.8320,72.69,0.9254,true
11.8480,72.69,0.9256,true
11.8640,72.68,0.9103,true
11.8800,72.69,0.9126,true
11.8960,72.70,0.9106,true
11.9120,72.69,0.8719,true
11.9280,72.69,0.8304,true
11.9440,72.68,0.7946,false
11.9600,72.68,0.8105,true
11.9760,72.67,0.7849,false
11.9920,72.64,0.6921,false
12.0080,72.61,0.5970,false
12.0240,72.58,0.5858,false
12.0400,72.55,0.6374,false
12.0560,72.48,0.5785,false
12.0720,72.46,0.4157,false
12.0880,886.05,0.6306,false
12.1040,885.81,0.4629,false
12.1200,72.57,0.5127,false
12.1360,885.33,0.4390,false
12.1520,885.21,0.4602,false
12.1680,885.04,0.4087,false
12.1840,884.89,0.3646,false
12.2000,884.29,0.4009,false
12.2160,884.36,0.4420,false
12.2320,884.46,0.4003,false
12.2480,885.30,0.4856,false
12.2640,885.84,0.5910,false
12.2800,885.87,0.5556,false
12.2960,885.93,0.5655,false
12.3120,886.09,0.5495,false
12.3280,886.21,0.4142,false
12.3440,110.42,0.4955,false
12.3600,110.48,0.7526,false
12.3760,110.48,0.8541,true
12.3920,110.59,0.9004,true
12.4080,110.64,0.9318,true
12.4240,110.66,0.9554,true
12.4400,110.66,0.9642,true
12.4560,110.66,0.9772,true
12.4720,110.66,0.9869,true
12.4880,110.65,0.9943,true
12.5040,110.65,0.9969,true
12.5200,110.65,0.9970,true
12.5360,110.65,0.9960,true
12.5520,110.66,0.9944,true
12.5680,110.67,0.9926,true
12.5840,110.67,0.9948,true
12.6000,110.67,0.9973,true
12.6160,110.68,0.9972,true
12.6320,110.68,0.9928,true
12.6480,110.67,0.9766,true
12.6640,110.67,0.9435,true
12.6800,110.67,0.8489,true
12.6960,110.68,0.8156,true
12.7120,110.68,0.8634,true
12.7280,110.68,0.8912,true
12.7440,110.68,0.9106,true
12.7600,110.68,0.9346,true
12.7760,110.68,0.9507,true
12.7920,110.68,0.9526,true
12.8080,110.68,0.9455,true
12.8240,110.68,0.9350,true
12.8400,110.68,0.9320,true
12.8560,110.68,0.9318,true
12.8720,110.68,0.9231,true
12.8880,110.68,0.8909,true
12.9040,110.67,0.8373,true
12.9200,110.67,0.6953,false
12.9360,110.67,0.4872,false
12.9520,110.66,0.5006,false
12.9680,110.66,0.6442,false
12.9840,110.66,0.6181,false
13.0000,110.66,0.4717,false
13.0160,165.71,0.3663,false
13.0320,54.72,0.3418,false
13.0480,54.69,0.4591,false
13.0640,54.68,0.5509,false
13.0800,54.71,0.6081,false
13.0960,54.73,0.6374,false
13.1120,54.72,0.6156,false
13.1280,54.74,0.5484,false
13.1440,54.85,0.4608,false
13.1600,54.97,0.3589,false
13.1760,54.95,0.4123,false
13.1920,55.29,0.3650,false
13.2080,56.29,0.3027,false
13.2240,167.00,0.2622,false
13.2400,261.31,0.3101,false
13.2560,261.31,0.4713,false
13.2720,261.31,0.5516,false
13.2880,261.31,0.5623,false
13.3040,261.31,0.6258,false
13.3200,261.31,0.6625,false
13.3360,261.31,0.6462,false
13.3520,261.31,0.5542,false
13.3680,261.31,0.3870,false
13.3840,261.30,0.2819,false
13.4000,62.99,0.2910,false
13.4160,62.97,0.2163,false
13.4320,891.59,0.1784,false
13.4480,890.63,0.1704,false
13.4640,891.04,0.1956,false
13.4800,889.78,0.3346,false
13.4960,888.92,0.4158,false
13.5120,888.16,0.4962,false
13.5280,887.48,0.4180,false
13.5440,56.52,0.6118,false
13.5600,56.44,0.6238,false
13.5760,56.72,0.5466,false
13.5920,56.14,0.5639,false
13.6080,55.54,0.5074,false
13.6240,55.48,0.4649,false
13.6400,55.77,0.4184,false
13.6560,55.70,0.4150,false
13.6720,55.37,0.4000,false
13.6880,55.30,0.3762,false
13.7040,886.69,0.3115,false
13.7200,55.14,0.3604,false
13.7360,886.73,0.4006,false
13.7520,886.88,0.5203,false
13.7680,886.88,0.7069,false
13.7840,886.79,0.8311,false
13.8000,886.75,0.8201,false
13.8160,886.72,0.6578,false
13.8320,886.70,0.5577,false
13.8480,886.66,0.5132,false
13.8640,886.57,0.3899,false
13.8800,437.67,0.2975,false
13.8960,437.65,0.3357,false
13.9120,437.69,0.3152,false
13.9280,437.68,0.2725,false
13.9440,55.94,0.3055,false
